company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
SES S.A.,Luxembourg,"SES Environmental, Social & Governance Report 2025 (standalone) + Annual Report 2025",https://www.ses.com/sites/ses_v2/files/investor-files/2026-03/SES_AR25_ESG_3MAR26_DEF.pdf,https://www.ses.com/sites/default/files/2026-03/SES_AR25_2MAR26_vs21_web-LR.pdf,Dedicated standalone ESG Report confirmed alongside the Annual Report.,downloadable_pdf
Eurofins Scientific,Luxembourg,"Eurofins Scientific 2025 ESG Report (standalone, published alongside 2025 Annual Report)",https://cdnmedia.eurofins.com/corporate-eurofins/media/phlfgbmr/20260226-eurofins-announces-the-publication-of-its-2025-annual-report-and-2025-esg-report.pdf,,"First year the ESG report was published as a fully standalone document, separate from the Annual Report.",downloadable_pdf
Aperam,Luxembourg,"Aperam Corporate Sustainability Report 2025 (voluntary, CSRD-modeled)",https://www.aperam.com/sites/default/files/documents/Aperam_Corporate_Sustainability_Report_2025.pdf,,STRONG candidate: dedicated standalone sustainability report.,downloadable_pdf
Krka,Slovenia,Krka Annual Report 2025 (CSRD/ESRS sustainability content integrated),https://www.krka.biz/_assets/Annual-report_2025.pdf,,,downloadable_pdf
Petrol Group,Slovenia,Petrol Group Annual Report 2024 (1st audited ESRS sustainability report; 2025 edition pending),https://www.petrol.eu/binaries/content/assets/skupina-petrol-eng/2025/pages/publications/05/petrol-lp-2024-ang-web.pdf,,2025 Annual Report was approved by Supervisory Board per April 2026 press release but a direct PDF wasn't confirmed via search yet; check petrol.eu/publications for the update.,downloadable_pdf
NLB - Nova Ljubljanska Banka,Slovenia,NLB Group Sustainability Report (most recent confirmed direct PDF: 2023 edition; 2025 Annual Report referenced but no direct PDF confirmed),https://www.nlb.si/nlb/nlb-portal/eng/sustainability-new/sustainability-report-2023.pdf,,Check nlbgroup.com/int-en/investor-relations for the current-year sustainability report.,downloadable_pdf
INA - Industrija Nafte,Croatia,"INA Annual Financial Report 2025 (most recent confirmed Integrated Report is FY2024, published March 2025)",https://www.ina.hr/app/uploads/2025/03/INA-Annual-Financial-Report-2025.pdf,,"Full sustainability/ESG collection (38 reports, 2002-2025) hosted at sustainabilityreports.com/ina-industrija-nafte.",downloadable_pdf
Hrvatski Telekom,Croatia,Hrvatski Telekom Annual Report 2025 (5x Croatian Sustainability Index awardee; standalone sustainability PDF last confirmed for 2022),https://static.hrvatskitelekom.hr/webresources/tht/pdf/investitori/izvjesca/ANNUAL_REPORT_ENG_2025.pdf,,A dedicated standalone 2025 Sustainability Report was not confirmed via search; sustainability content likely integrated into this Annual Report.,downloadable_pdf
Zagrebacka banka,Croatia,Zagrebacka banka Annual Report 2024 (incl. Sustainability Statement); 2025 edition pending KPMG assurance,https://db.srnav.com/storage/v1/object/public/document-pdfs/e812171e-d943-44cb-8113-d84be25714d2.pdf,,KPMG Croatia was only appointed to assure the 2025 Sustainability Report as of May 2025 - the 2025 edition itself was not yet published/confirmed via search.,downloadable_pdf
Slovnaft,Slovakia,Slovnaft Annual Report (most recent confirmed direct PDF: 2023 edition),https://slovnaft.sk/en/about-us/our-company/financial-reports/annual-reports/,,No 2025 edition confirmed via search; get current file from this landing page. Part of MOL Group.,webpage_landing_page
VUB banka,Slovakia,VUB Bank Consolidated Sustainability Report 2024 (standalone) + Annual Report 2024; from FY2025 sustainability is integrated into the Annual Report per CSRD,https://www.vub.sk/document/documents/VUB/sprava-o-udrzatelnosti/Sustainability-Report-2024.pdf,https://www.vub.sk/document/documents/VUB/kryte-dlhopisy-vub/financne-informacie/EN/ar_2024.pdf,"STRONG candidate: dedicated standalone Sustainability Report PDF confirmed for 2024. 2025 Annual Report (incl. sustainability) also confirmed to exist per Intesa Sanpaolo group filings, published April 2026 - check vub.sk landing page for exact 2025 PDF.",downloadable_pdf
Tatra banka,Slovakia,Tatra banka Sustainability Report (1st edition: 2023; 2025 edition not confirmed via search),https://www.tatrabanka.sk/premodruplanetu/en/sustainability-report/,,Member of Raiffeisen Bank International Group; check this landing page for the current-year report.,webpage_landing_page
Sopharma,Bulgaria,Sopharma AD Annual Consolidated Financial Report 2025 (standalone sustainability report not confirmed),https://www.sopharmagroup.com/en/investor/financial-reports,,"No dedicated sustainability/ESG report PDF confirmed via search; only financial reports found. Get exact file from this landing page, or note as likely 'no GRI index found' if none exists.",webpage_landing_page
Bulgarian Energy Holding,Bulgaria,Bulgarian Energy Holding Financial Reports (standalone sustainability report not confirmed),https://bgenh.com/en/page/55/Financial-reports.html,,State-owned holding; a Decarbonisation Plan was prepared with EIB but no standalone sustainability report PDF confirmed via search.,webpage_landing_page
DSK Bank,Bulgaria,DSK Bank Separate and Consolidated Financial Statements 2025 (standalone sustainability report not confirmed),https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2025/dsk-bank-separate-and-consolidated-financial-statements-2025.pdf,,Part of OTP Group (Hungary); community/CSR content described on dskbank.bg but no dedicated sustainability report PDF confirmed via search.,downloadable_pdf
Ignitis Group,Lithuania,Ignitis Group Integrated Annual Report 2025 (Sustainability section starting page 158),https://nasdaqbaltic.com/market/upload/reports/ign/2025_yb_en_eur.pdf,,,downloadable_pdf
Siauliu Bankas,Lithuania,Siauliu Bankas Annual Report / Financial Statements (Sustainability Report forms part of financial statements),https://www.sb.lt/en/investors/financial-info/siauliu-bankas-ab-and-the-groups-financial-statements,,No single direct 2025 PDF URL confirmed via search; get exact file from this landing page. Now operates under 'Artea' brand (artea.lt).,webpage_landing_page
Latvenergo,Latvia,Latvenergo Group Consolidated Annual Report 2025 (incl. Sustainability Statement per Law on Sustainability Disclosures),https://latvenergo.lv/storage/app/media/uploaded-files/LE_Prezentacija_2024_EN.pdf,,No single direct 2025 PDF URL confirmed via search (only a 2024 presentation deck found directly); get exact file from latvenergo.lv investor relations.,webpage_landing_page
airBaltic,Latvia,airBaltic Annual Report 2025 (incl. Sustainability Statement),https://assets.airbaltic.com/f/236210/x/201b60f675/air-baltic-corporation-as-annual-report-2025.pdf,,,downloadable_pdf
Eesti Energia (Enefit),Estonia,Eesti Energia Annual Report 2025 (incl. sustainability),https://public-docs.enefit.com/ettevottest/investorile/eesti-energia-2025-final-en.pdf,,"Group restructured into Enefit (electricity), Enefit Industry, and Elektrilevi (distribution) subsidiaries starting 2026.",downloadable_pdf
Tallink Grupp,Estonia,"Tallink Grupp Consolidated Sustainability Statement 2025 (standalone, CSRD/ESRS/EU Taxonomy) + Annual Report 2025",https://image.tallink.com/image/upload/grupp/documents/sustainability-reports/Tallink-Grupp-Sustainability-Report-2025-ENG.pdf,https://nasdaqbaltic.com/market/upload/reports/tal/2025_ar_en_eur_con.pdf,STRONG candidate: dedicated standalone Sustainability Statement 2025 PDF confirmed.,downloadable_pdf
Bank of Valletta,Malta,Bank of Valletta Annual Report FY2025 (sustainability integrated into financial reports; Climate Transition Plan under CSRD in progress),https://www.bov.com/meta/downloads/bov-interim-report-2025,,No standalone sustainability report PDF confirmed via search; get exact Annual Report FY2025 file from bov.com.,webpage_landing_page
Bank of Cyprus,Cyprus,"Bank of Cyprus Sustainability Report (most recent confirmed direct PDF: 2023 edition, 'Leading the transition of Cyprus')",https://www.bankofcyprus.com/en-gb/group/sustainability/disclosures/sustainability-reports/,,2025 edition not directly confirmed via search; get current file from this disclosures page.,webpage_landing_page
Deutsche Lufthansa,Germany,"Lufthansa Airlines Environmental Statement (2026 issue, reporting year 2025) + Lufthansa Group Sustainability Fact Sheet 2025",https://www.lufthansa.com/content/dam/lh/documents/sustainability/2026_Environmental-Statement%20LufthansaAirlines_en.pdf,https://www.lufthansagroup.com/media/downloads/en/responsibility/LHG-Factsheet-Sustainability-2025.pdf,Non-financial declaration is also in the Annual Report; these are the dedicated standalone sustainability documents.,downloadable_pdf
Zalando,Germany,Zalando SE Full CSRD/ESRS Report 2025 (Annual Report),https://corporate.zalando.com/sites/default/files/media-download/zalando-se_en_full-csrd-esrs-report_annual-report_2025.pdf,,,downloadable_pdf
Hannover Re,Germany,Hannover Re Group Annual Report 2025 (incl. ESRS sustainability statement),https://assets.hannover-re.com/asset/533267266226/document_vm5644i6q91ol8khnekpbcrt3s/2025_GBKonzern_e.pdf,,,downloadable_pdf
Daimler Truck,Germany,Daimler Truck Sustainability Progress 2025 + ESG Factbook FY2025 (Sustainability Report also pp.71-157 of Integrated Annual Report),https://www.daimlertruck.com/fileadmin/user_upload/bilder/newsroom/stories/2026/Nachhaltigkeitsbericht_2025/Downloads/20260316_DT_Sustainability_Progress_EN.pdf,https://www.daimlertruck.com/fileadmin/user_upload/documents/sustainability/Daimler_Truck_ESG_Factbook_FY_2025.pdf,,downloadable_pdf
Symrise,Germany,Symrise Corporate Report 2025 / Group Management Report (incl. ESRS sustainability content),https://symrise.com/corporatereport/2025/home/Symrise_GB25_Lagebericht_EN_geschuetzt.pdf,,,downloadable_pdf
Brenntag,Germany,Brenntag Group Sustainability Statement 2025 (standalone extract) + full Annual Report 2025,https://brenntagprod-media.e-spirit.cloud/06432017-be1f-41ce-8d1d-564e2a66d213/documents/corporate/investor-relations/2025/annual-report-2025/brenntag_ar2025_group-sustainability-statement_en.pdf,https://brenntagprod-media.e-spirit.cloud/06432017-be1f-41ce-8d1d-564e2a66d213/documents/corporate/investor-relations/2025/annual-report-2025/brenntag_annual-report-2025_en.pdf,Voluntarily applies ESRS as framework.,downloadable_pdf
Evonik Industries,Germany,Evonik Sustainability Report 2025 (standalone) + Financial and Sustainability Report 2025,https://www.evonik.com/content/dam/evonik/documents/Evonik_Sustainability_Report_2025.pdf.coredownload.pdf,https://www.evonik.com/content/dam/evonik/documents/Evonik_Financial_and_Sustainability_Report_2025.pdf,Won 'Best CSRD Report in the MDAX' Building Public Trust Award 2025.,downloadable_pdf
Rheinmetall,Germany,"Rheinmetall Annual Report (Group Sustainability Statement, p.91-92); labeled 2024 report published March 2025 - verify against most current filing",https://www.rheinmetall.com/Rheinmetall%20Group/Investor%20Relations/Ver%C3%B6ffentlichungen/Pr%C3%A4sentationen%20und%20Berichte/2025/GB/Rheinmetall-Annual-Report-2024.pdf,,URL/labeling ambiguity in search results between fiscal year and publication year - confirm the exact reporting period inside the PDF before using. ESG Factbook also available at rheinmetall.com/en/responsibility/esg-reporting.,downloadable_pdf
Porsche AG,Germany,Porsche AG Annual and Sustainability Report 2025 + ESG Addendum 2025,https://newsroom.porsche.com/dam/jcr:e0c23117-3217-45ff-977b-6b2988a11297/Annual_and_Sustainability_Report_2025_Porsche_AG.pdf,https://newsroom.porsche.com/dam/jcr:bceb4baf-5e2d-4393-a20f-a838174bb558/ESG_Addendum_2025_Porsche_AG_EN.pdf,Only the German-language PDF is legally binding per Porsche; this is the English version.,downloadable_pdf
Talanx,Germany,Talanx Group Annual Report 2025 (2nd year under CSRD/ESRS),https://www.talanx.com/media/files/investor-relations/pdf/ergebnisse/2025/fy/2025_tx_konzern_en.pdf,,,downloadable_pdf
Orange S.A.,France,Orange S.A. 2024-2025 Integrated Annual Report (incl. Universal Registration Document sustainability data),https://rai.orange.com/wp-content/uploads/sites/54/2025/06/integrated-annual-report-2024-2025.pdf,,Achieved most non-financial targets a year ahead of schedule; reviewed by AMF under CSRD.,downloadable_pdf
Dassault Systemes,France,Dassault Systemes 2025 Universal Registration Document (incl. Sustainability Report) + first standalone Impact Report (Aug 2026),https://www.vanslingerlandt.com/wp-content/uploads/2026/04/3DS_2025-URD_31-03-26.pdf-dassault-S.pdf,,Mirror/third-party host for the URD; primary source is investor.3ds.com. First-ever standalone Impact Report published separately in Aug 2026.,downloadable_pdf
Legrand,France,"Legrand Integrated Report 2025 (1st year of 2025-2027 CSR roadmap, 110% target achievement rate)",https://www.legrand.com/sites/default/files/Documents_PDF_Legrand/Finance/2026/autre/RI/LEGRAND_INTEGRATED%20REPORT_2025_EN_1776242449.pdf,,,downloadable_pdf
Bouygues,France,Bouygues 2025 Universal Registration Document (Sustainability Statement in Chapter 3),https://www.bouygues.com/app/uploads/2025/11/bouygues_deu_2025_uk_web.pdf,,,downloadable_pdf
Carrefour,France,Carrefour Sustainability Statement 2025 (standalone extract) + Universal Registration Document 2025,https://www.carrefour.com/sites/default/files/2026-03/Etat%20de%20durabilite%CC%81%20Carrefour%202025_0.pdf,https://www.carrefour.com/sites/default/files/2026-04/CFR2025_URD_EN_PDF_MEL_270326_0.pdf,"STRONG candidate: dedicated standalone Sustainability Statement PDF confirmed, CSRD-compliant.",downloadable_pdf
Thales,France,"Thales CSR Integrated Report 2025 (6.83MB, published May 2026) + Universal Registration Document 2025 (14.91MB, published Apr 2026)",https://www.thalesgroup.com/en/sustainability-thales/reports-and-data,,No single direct PDF URL confirmed via search (session-based download links); get exact files from this reports-and-data page.,webpage_landing_page
Safran,France,Safran 2025 Integrated Report (first-ever standalone Sustainability Report also published for 2025),https://www.safran-group.com/download/media/450817,,,downloadable_pdf
Edenred,France,"Edenred 2025 Universal Registration Document (incl. sustainability report, filed with AMF March 2026)",https://www.edenred.com/en/group/our-publications,,No single direct PDF URL confirmed via search; get exact file from this publications page.,webpage_landing_page
Snam,Italy,"Snam Annual Report 2025 (incl. Sustainability Report per Italian Legislative Decree 125/2024, CSRD-aligned) + Sustainable Finance Annual Report 2025",https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2025/annual_report_2025.pdf,https://www.snam.it/content/dam/snam/pages-attachments/it/investor-relations/documents/sustainable-finance/2025/Sustainable_Finance_Annual_Report_2025.pdf,,downloadable_pdf
Terna,Italy,Terna 2025 Annual Report (Consolidated Sustainability Statement as separate section),https://www.terna-reports.it/2025/en,,Published as an interactive digital report rather than a single static PDF; check this platform for a PDF export option.,webpage_landing_page
Mediobanca,Italy,"Mediobanca first Consolidated Sustainability Report (FY ended 30 June 2025, CSRD) + ESG Profile 2025",https://www.mediobanca.com/static/upload_new/csr/csrd_eng.pdf,https://www.mediobanca.com/static/upload_new/esg/esg-profile.pdf,STRONG candidate: dedicated standalone sustainability/CSRD report confirmed.,downloadable_pdf
Banco BPM,Italy,Banco BPM Sustainability Statement 2025 (standalone),https://gruppo.bancobpm.it/media/dlm_uploads/BancoBPM_Sustainability_Statement_2025.pdf,,STRONG candidate: dedicated standalone Sustainability Statement PDF confirmed.,downloadable_pdf
Recordati,Italy,Recordati Annual Report 2025 (Consolidated Sustainability Statement included),https://annualreport.recordati.com/wp-content/uploads/2026/04/ANNUAL-REPORT-2025_260429.pdf,,,downloadable_pdf
Campari Group,Italy,Campari Group Annual Report for the year ended 31 December 2025 (incl. sustainability),https://www.camparigroup.com/sites/default/files/downloads/01.1%20Campari%20Group_Annual%20Report%20for%20the%20year%20ended%2031%20December%202025_0.pdf,,,downloadable_pdf
Pirelli,Italy,Pirelli Annual Report 2025 (incl. CSRD Sustainability Statement; ranked Top 1% in 2025 Sustainability Yearbook),https://corp-assets.pirelli.com/corporate/Annual_Report_Pirelli_2025_ENG.pdf,,,downloadable_pdf
Tenaris,Luxembourg,Tenaris 2025 Annual Report (incl. Sustainability Statement executive summary),https://www.sec.gov/Archives/edgar/data/1190723/000117184326002101/exh_991.pdf,,SEC-filed Form 20-F exhibit (Tenaris is dual-listed/NYSE); also available via ir.tenaris.com and Luxembourg Stock Exchange (bourse.lu).,downloadable_pdf
Naturgy,Spain,Naturgy Sustainability Report 2025 / Consolidated Non-Financial Information Statement,https://www.naturgy.com/en/sustainability/sustainability-reports/,,No single direct 2025 PDF URL confirmed via search; get exact file from this reports page.,webpage_landing_page
ACS Group,Spain,Grupo ACS Integrated Report 2025 (incl. NFIS and Sustainability Report),https://www.grupoacs.com/en/shareholders-investors/annual-report,,No single direct 2025 PDF URL confirmed via search; get exact file from this landing page. Note: distinct from the unrelated UK-based 'ACS Group' (acsgroup.co.uk) that also publishes a 2025 sustainability report - do not confuse the two.,webpage_landing_page
Ferrovial,Spain,"Ferrovial SE Integrated Annual Report 2025 (Statement of consolidated non-financial and sustainability information, ESRS-compliant)",https://informeanualintegrado2025.ferrovial.com/en/,,Confirmed PDF also at static-iai.ferrovial.com (2024 edition); use this microsite for the current 2025 PDF.,downloadable_pdf
Grifols,Spain,"Grifols 2025 Integrated and Sustainability Annual Report (CSRD, Spanish Law 11/2018, GRI, SASB)",https://www.grifols.com/en/sustainability-reports,,Explicitly GRI-referenced alongside CSRD/SASB - strong candidate. No single direct PDF URL confirmed via search; get exact file from this page.,webpage_landing_page
Mapfre,Spain,Mapfre Consolidated Non-Financial Information Statement and Sustainability Statement 2025,https://www.mapfre.com/en/sustainability/annual-reports/,,No single direct 2025 PDF URL confirmed via search (2024 edition found directly at 7MB); get exact 2025 file from this page.,webpage_landing_page
Acciona,Spain,"Acciona Sustainability Report 2025 (standalone, explicitly references GRI standards) + Integrated Report 2025",https://www.acciona.com/content/dam/acciona-global/documentos/informes/sustainability-report-2025-acciona.pdf,https://www.acciona.com/content/dam/acciona-global/documentos/informes/2025-acciona-integrated-report.pdf,STRONG candidate: standalone Sustainability Report explicitly states it includes info beyond GRI standards requirements.,downloadable_pdf
Cellnex Telecom,Spain,Cellnex Telecom Integrated Annual Report 2025 (Consolidated Management Report),https://www.cellnex.com/app/uploads/2026/03/Informe-Anual-Integrado-2025_EN_Optimized.pdf,,,downloadable_pdf
Prosus,Netherlands,"Prosus FY2025 Annual Report (1st year CSRD/ESRS, FY2025 GRI content index also referenced) + Environmental Impact Report FY25",https://www.prosus.com/~/media/Files/P/prosus-corp-v2/results-reports-and-events-archive/annual-report/2025/fy2025-annual-report.pdf,https://www.prosus.com/~/media/Files/P/prosus-corp-v2/documents/our-impact/prosus-environmental-impact-report-fy25.pdf,STRONG candidate: FY2025 GRI content index explicitly mentioned alongside ESRS/SASB/TCFD disclosures.,downloadable_pdf
KPN,Netherlands,KPN Integrated Annual Report 2025 (incl. Sustainability Statement),https://annualreport2025.kpn/files/KPN-integrated-annual-report-2025.pdf,,,downloadable_pdf
Signify,Netherlands,"Signify Annual Report 2025 (concludes 'Brighter Lives, Better World 2025' program)",https://www.signify.com/static/2025/signify-annual-report-2025.pdf,,,downloadable_pdf
Aegon,Netherlands,"Aegon Integrated Annual Report 2025 (Sustainability Report from p.293, CSRD/ESRS limited assurance)",https://www.aegon.com/sites/default/files/file/2026-03/aegon-annual-report-on-form-20-f-2025.pdf,,"Form 20-F filed given US listing; primary Integrated Annual Report PDF link not directly confirmed, this is the SEC-style filing equivalent.",downloadable_pdf
NN Group,Netherlands,NN Group N.V. Annual Report 2025 + standalone Environmental Statement 2025,https://www.nn-group.com/site/binaries/content/assets/nn-group/annual-reports/2025/nn-group-annual-report-2025.pdf,https://www.nn-group.com/site/binaries/content/assets/nn-group/sustainability/nn-group-environmental-statement.pdf,,downloadable_pdf
Universal Music Group,Netherlands,Universal Music Group 2025 Annual Report (incl. sustainability statement; won 'ESG Transparency Award'),https://assets.ctfassets.net/e66ejtqbaazg/7HObJrt5UDQfjjfKYN454B/201bf057190c5ed4ee185b04a34ec095/UMG_2025_Annual_Report.pdf,,,downloadable_pdf
Bank Pekao,Poland,Report on the Activities of Bank Pekao S.A. Group for 2025 (incl. ESG/sustainability report),https://raport-pekao.pl/wp-content/uploads/2026/05/ReportontheActivities_Bank_Pekao_Group_2025.pdf,https://www.pekao.com.pl/esg/,"ESG report published as 'Zrownowazona przyszlosc' (2025 ESG report), prepared per ESRS; direct PDF is the broader activities/annual report which includes the sustainability statement chapter.",downloadable_pdf
mBank,Poland,Management Board Report on Performance of mBank Group 2025 (incl. sustainability statement),https://www.mbank.pl/pdf/relacje-inwestorskie/raport-roczny/2025/management-board-report.pdf,https://www.mbank.pl/pdf/CSR/mbank-sustainability-standards.pdf,No standalone GRI-branded sustainability report confirmed; ESG/sustainability disclosures are embedded within the annual Management Board Report (ESRS-aligned).,downloadable_pdf
Asseco Poland,Poland,Report on Non-Financial Information of Asseco Poland S.A. and the Asseco Group,https://inwestor.asseco.com/files/investor/uploads/The_Asseco_Poland_S.A._and_the_Asseco_Group_s_report_on_non-financial_information.pdf,https://inwestor.asseco.com/en/reports/financial-reports/2025/,Most recent standalone non-financial information report confirmed as downloadable is for FY2023; a newer edition may exist on the investor relations reports page and should be checked.,downloadable_pdf
Enea,Poland,Sprawozdanie Zarzadu GK Enea 2024 (incl. ESG/sustainability statement),https://raportyzr.pl/wp-content/uploads/2025/09/SPRAWOZDANIE-ROCZNE-ZARZADU-GK-ENEA-2024.pdf,https://raport2024.esg.enea.pl/,"Enea's FY2024 ESG report is published as an interactive web report (raport2024.esg.enea.pl) rather than a standalone PDF; the downloadable PDF here is the Management Board's annual report, which the ESG report is stated to be an integral part of. First edition prepared under CSRD/ESRS.",downloadable_pdf
Tauron Polska Energia,Poland,Sprawozdanie Zarzadu z dzialalnosci TAURON Polska Energia S.A. i GK TAURON za 2024 (incl. sustainability statement),https://raportyzr.pl/wp-content/uploads/2025/09/GKTAURON-SprZarzadu-2024-12-31-0-PL.pdf,https://www.tauron.pl/tauron/o-tauronie/tauron-dla-otoczenia/raport-zrownowazonego-rozwoju,"FY2024 sustainability disclosures prepared for the first time under ESRS/CSRD, embedded as a chapter within the Management Board's annual report rather than a standalone GRI report.",downloadable_pdf
Ciech (Qemetica),Poland,Qemetica (formerly Ciech) Sustainability Report 2023,https://qemetica.com/uploads/esg/raporty/sustainability-report-2023.pdf,https://qemetica.com/en/sustainability/sustainability-strategy,Company renamed from Ciech to Qemetica in 2024. Most recent standalone sustainability report confirmed as downloadable is FY2023; verify whether a FY2024 edition has since been published.,downloadable_pdf
Colruyt Group,Belgium,Colruyt Group Annual Report with Sustainability Reporting 2024/2025,https://issuu.com/colruytgroup/docs/annual_report_with_sustainability_reporting_2024_2,https://www.colruytgroup.com/en/investor-relations/annual-report-with-sustainability-reporting,Sustainability reporting is combined with the financial annual report rather than published as a standalone document; fiscal year runs April-March.,downloadable_pdf
Proximus,Belgium,Proximus Integrated Annual Report 2025 (incl. sustainability statement),https://www.proximus-cdn.com/dam/jcr:44041fd1-b790-497d-b397-cb03869fab27/proximus-integrated-annual-report-2025-v1.1_en.pdf,https://www.proximus.com/annual-report.html,"Sustainability statement (environmental, social, governance information) is embedded within the Integrated Annual Report rather than published standalone.",downloadable_pdf
D'Ieteren Group,Belgium,D'Ieteren Group Annual Report 2025 - Sustainability Statement,https://dieterengroup.imgix.net/press-releases/20260424_Annual-Report_EN.pdf,https://www.dieterengroup.com/non-financial-reporting/,"CSRD-compliant sustainability statements published both group-wide and per business unit (D'Ieteren Automotive, Belron, Moleskine, TVH, D'Ieteren Immo, PHE) as separate PDFs on the non-financial reporting page; limited assurance by KPMG.",downloadable_pdf
Elia Group,Belgium,Elia Group Integrated Annual Report 2025,https://investor.eliagroup.eu/-/media/project/elia/shared/documents/elia-group/publications/annual-reports/2026/en_2025_elia-group.pdf,https://www.elia.be/en/sustainability,"Sustainability report is one section of the combined Integrated Annual Report (Strategic, Sustainability, Governance & Risk, Financial).",downloadable_pdf
bpost (Bnode),Belgium,bpostgroup 2024 Annual Report - Consolidated Annual Accounts,https://bpostgroup.com/sites/default/files/2025-04/9.%20Consolidated_annual_accounts_bpostgroup_2024_ENG.pdf,https://bpostgroup.com/sustainability; https://bpostgroup.com/sites/default/files/2025-04/24099_BPOST_jaarverslag_2024_H5_Governance_ENG.pdf,bpost group has since rebranded to Bnode. CSRD-aligned non-financial statement is embedded within the annual report package rather than published as a standalone sustainability report; verify current entity name and latest report edition before use.,downloadable_pdf
Raiffeisen Bank International,Austria,Raiffeisen Bank International Sustainable Deposits Allocation and Impact Report 2025,https://www.rbinternational.com/content/dam/rbi/ho/corporates/our-solutions/sustainable-solutions/sustainable-deposits-allocation-and-impact-report-rbi-ag-en-final1.pdf.coredownload.pdf,https://www.rbinternational.com/en/raiffeisen/sustainability-esg/sustainability-reports.html; https://www.rbinternational.com/en/investors/results-reports/annual-reports.html,"Since FY2024, consolidated non-financial (ESRS/CSRD) reporting has been folded into the annual report rather than published as a standalone sustainability report.",downloadable_pdf
Wienerberger,Austria,wienerberger Sustainability Statement 2025,https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2025/2025-wienerberger-Sustainability-Statement.pdf,https://annualreport.wienerberger.com/2025/_assets/downloads/entire-wb-ar25.pdf,"Standalone ESRS-aligned Sustainability Statement PDF confirmed for 2025, alongside the combined Annual and Sustainability Report.",downloadable_pdf
Andritz,Austria,ANDRITZ Non-Financial Statement 2025,https://www.andritz.com/resource/blob/689224/a0937840e1f353ee5ed2b4f23651dc4e/andritz-non-financial-statement-2025-data.pdf,https://www.andritz.com/resource/blob/689306/6ad9400073c46323b95b1be977870245/andritz-annual-report-2025-data.pdf; https://www.andritz.com/sustainability-en/sustainability-reports,ESRS/CSRD-aligned non-financial statement published as a standalone PDF alongside the annual report.,downloadable_pdf
Mayr-Melnhof Karton,Austria,Mayr-Melnhof Karton AG Annual Financial Report 2025 (incl. Consolidated Sustainability Reporting),https://mm.group/wp-content/uploads/MM-Annual-Financial-Report-2025.pdf,https://mm.group/wp-content/uploads/MM_Annual_Report_2025.pdf,"Consolidated Non-Financial/Sustainability Reporting is embedded within the Annual Financial Report management report, with voluntary independent limited assurance.",downloadable_pdf
Vienna Insurance Group,Austria,Vienna Insurance Group Sustainability Statement 2025,https://group.vig/en/sustainability/downloads/,https://www.annual-report.vig/2025/,"Sustainability Statement (ESRS-aligned since FY2024) is part of the Group Annual Report 2025; downloads page lists both as separate PDFs but a direct file URL could not be confirmed, so the downloads hub is used.",webpage_landing_page
Pandora,Denmark,Pandora Annual Report 2025 (incl. Sustainability Disclosures),https://www.sustainabilityreports.com/pandora/2025/annual-report,https://pandoragroup.com/sustainability/resources/sustainability-reports,"Since reporting year 2024, Pandora publishes combined financial and sustainability reporting rather than a standalone sustainability report.",downloadable_pdf
Tryg,Denmark,Tryg Annual Report 2025 (incl. Sustainability Statement),https://tryg.com/en/downloads-2025,https://tryg.com/en/sustainability/reporting,"CSRD-aligned Sustainability Statement is an integral part of the Annual Report; no standalone sustainability report PDF confirmed, so the downloads hub is used as the source.",webpage_landing_page
Ambu,Denmark,Ambu A/S Annual Report 2024/25 (incl. sustainability disclosures),https://www.ambu.com/Files/Files/Ambu/Financial%20Reports/2024-2025/Ambu-Annual-Report-2024-25.pdf,https://www.ambu.com/about/sustainability/our-work,Fiscal year runs Oct-Sept; sustainability information is included within the combined Annual Report.,downloadable_pdf
Demant,Denmark,Demant A/S Annual Report 2025 (incl. integrated sustainability reporting),https://assets-we.cas.dgs.com/-/media/demant/shared/new-library-2022/financial-reports/annual-report-english/demant-annual-report-2025.pdf?la=en&rev=AE32&hash=F68551D4B2CB09858AD389A748D55FF6,https://www.demant.com/investor-relations/annual-report-2025,"Sustainability reporting has been an integrated part of the Annual Report since FY2024, no longer published standalone.",downloadable_pdf
Flutter Entertainment,Ireland,Flutter Entertainment plc Positive Impact Report 2025,https://flutter.com/media/auxjjb0y/positive-impact-report-2025.pdf,https://flutter.com/media/0mqn25mr/climate-report-2025.pdf; https://flutter.com/media/le5b5mp4/2025-annual-report-and-accounts.pdf,Sustainability framework is the 'Positive Impact Plan'; separate Positive Impact Report and Climate Report published alongside the Annual Report and Accounts.,downloadable_pdf
