company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Mota-Engil,Portugal,Mota-Engil Integrated Report 2023 (Relatorio Unico),https://www.mota-engil.com/app/uploads/2025/03/Integrated-Report-2023_vf.pdf,https://www.mota-engil.com/en/sustainability/esg-performance-report/,Most recent standalone Integrated Report confirmed as directly downloadable is FY2023; a newer edition may exist and should be checked via the ESG Performance & Report page.,downloadable_pdf
Semapa,Portugal,Semapa Relatorio do Governo Societario 2025 (Corporate Governance Report),https://www.semapa.pt/en/investors/financial-information/,https://www.semapa.pt/wp-content/uploads/2026/04/SEMAPA_RGS2025_EN_20260430.pdf,No standalone Semapa-level sustainability report PDF confirmed; sustainability activity is primarily reported through subsidiaries Navigator and Secil. Using the investor financial information hub as the source pending a dedicated sustainability report link.,webpage_landing_page
Corticeira Amorim,Portugal,Corticeira Amorim Sustainability Report,https://www.amorimcork.com/xms/files/Relatorios_Sustentabilidade/Sustainability_Report_2023.pdf,https://www.amorim.com/en/sustainability/reports/; https://www.amorim.com/xms/files/Investidores/Comunicados/Allocation_and_Impact_Report_2025_EN_30.04.pdf,"Most recent standalone sustainability report confirmed as downloadable is FY2023 (via Amorim Cork Solutions); a 2025 Sustainable Finance Allocation and Impact Report is also available, and a newer full sustainability report should be checked for.",downloadable_pdf
Titan Cement Group,Greece,TITAN Group Integrated Annual Report 2025,https://www.titanmaterials.com/wp-content/uploads/2026/03/INTEGRATED-ANNUAL-REPORT-2025-EN.pdf,https://www.titanmaterials.com/sustainability/,"Group ESG performance is reported within the combined Integrated Annual Report; individual country subsidiaries (Greece, Kosovo, etc.) also publish their own sustainability reports.",downloadable_pdf
Jumbo S.A.,Greece,Jumbo S.A. Annual Report 2025 (incl. CSRD-aligned Sustainability Report),https://corporate.e-jumbo.gr/uploads/159286/51c9_jumboannualreport_31122025_en.pdf,https://corporate.e-jumbo.gr/en/investor-relations/annual-report/ektheseis-mi-chrimatooikonomikis-pliroforisis/,"Sustainability Report incorporated into the Annual Report per CSRD requirements, not published standalone.",downloadable_pdf
Aegean Airlines,Greece,AEGEAN Annual Report 2024 (incl. sustainability statement per Law 4548/2018 art. 154A),https://en.about.aegeanair.com/-/media/AboutAegean/IR/IR_Annual_Reports/2024/ENG_AEGEAN_ANNUAL_2024_F12.pdf?forceDownload=1,https://en.about.aegeanair.com/corporate-responsibility/csr-report/,Most recent standalone-confirmed downloadable annual report with sustainability statement is FY2024; a FY2025 edition may since have been published and should be checked for.,downloadable_pdf
Waberer's International,Hungary,Waberer's International Nyrt. Separate Business and Sustainability Report 2024,https://www.waberers.com/file/documents/2/2266/wi_standalone_2024_en.pdf,https://www.waberers.com/en/press-room/news/waberers-presents-its-first-sustainability-and-esg-reports-in-line-with-the-csrd-directive.html,First CSRD-compliant sustainability/ESG reports published for FY2024; a 2025 consolidated ESG report is also referenced and should be checked for.,downloadable_pdf
4iG,Hungary,4iG Plc. Sustainability Report 2023,https://www.sustainabilityreports.com/4ig-nyrt/2023/sustainability-report,https://www.4ig.hu/sw/static/file/1_agenda_4iGStandalonereport.pdf,Most recent standalone sustainability report confirmed as downloadable is FY2023; verify for a newer edition on the company's own site.,downloadable_pdf
Masterplast,Hungary,Masterplast Group Financial and Sustainability Report Excerpt 2025,https://bse.hu/newkibdata/129451094/Financial%20and%20sustainability%20report%20excerpt_2025.pdf,https://www.masterplastgroup.com/en/document_folder/esg-report/; https://www.bse.hu/newkibdata/129435217/Masterplast_ENG%20Sustainability_Limited_Assurance_Report_2025.pdf,"Consolidated Sustainability Report for year ended 31 Dec 2025, with a separate limited assurance report also published; filed via the Budapest Stock Exchange disclosure system.",downloadable_pdf
Zwack Unicum,Hungary,Zwack Unicum Plc. Sustainability Report 2024/2025,https://zwackunicum.hu/wp-content/uploads/2025/07/Sustainability_Report_English_2025.pdf,https://zwackunicum.hu/en/fenntarthatosag/,One of the first Hungarian companies to publish sustainability reports (since 2013); consistent standalone annual sustainability report series.,downloadable_pdf
Digi Communications,Romania,Digi Communications N.V. Environmental and Social Responsibility Report 2023,https://www.sustainabilityreports.com/digi-communications/2023/environmental-and-social-responsibility,https://www.digi-communications.ro/en/investor-relations/shares/financial-results-shares/annual-reports-shares,"Prepared per GRI Standard 2021; covers operations across Romania, Spain, Italy, and Portugal.",downloadable_pdf
Transelectrica,Romania,C.N.T.E.E. Transelectrica S.A. Consolidated Sustainability Report 2024,https://sustainabilityreports.com/reports/c-n-t-e-e-transelectrica-sa-2023-sustainability-report-pdf/,https://www.transelectrica.ro/en/web/tel/rapoarte-2024,Historically GRI-aligned reporting (since at least 2018); electricity transmission system operator.,downloadable_pdf
Nuclearelectrica,Romania,S.N. Nuclearelectrica S.A. SNN Group Consolidated Sustainability Report 2024,https://nuclearelectrica.ro/ir/wp-content/uploads/sites/3/2025/05/MACHETAT-SNN-Raport-de-sustenabilitate-2024_EN_20250530_pt-pdf.pdf,https://nuclearelectrica.ro/ir/wp-content/uploads/sites/3/2026/03/SNN_EN_Raport_CA_Anual_2025.pdf,Seventh consecutive sustainability report; CSRD/ESRS scope. State-owned nuclear power operator.,downloadable_pdf
One United Properties,Romania,One United Properties 2023 Sustainability Report,https://www.one.ro/en/investor-relations/2021-sustainability-report.pdf,https://www.one.ro/en/investor-relations,"GRI-standards-based sustainability reports published annually since 2021; direct URL for the FY2023 edition could not be confirmed, using the FY2021 report URL pattern as reference - verify and locate the latest edition via the investor relations page.",webpage_landing_page
CETIN Group,Czech Republic,CETIN Group ESG / Sustainability Report,https://www.cetin.cz/sustainability/documents-for-download,https://www.cetin.cz/documents/d/cetin.cz/konsovz_2024_cetin_eng_signed,"Documents-for-download page hosts multiple PDF reports (information security, environmental, energy, quality, health & safety, governance); no single confirmed direct-file URL for the flagship ESG report, so the download hub is used.",webpage_landing_page
Philip Morris CR,Czech Republic,"Philip Morris CR a.s. Annual Financial Report 2025 (incl. Sustainability Statement, CSRD)",https://www.pmi.com/content/dam/pmicom/markets/czech-republic/docs/2026/eng/03_Annual%20Financial%20Report%202025_eng_unofficial%20PDF%20version.pdf,https://www.pmi.com/sustainability,"Czech subsidiary's CSRD Sustainability Statement is embedded in its own Annual Financial Report, separate from parent PMI's global sustainability reporting.",downloadable_pdf
Colt CZ Group,Czech Republic,Colt CZ Group SE Annual Financial Report 2024 (incl. Sustainability Statement),https://www.coltczgroup.com/en/investors,https://www.coltczgroup.com/en/media/press-releases/colt-cz-group-issues-its-inaugural-sustainability-report,"Firearms/defense manufacturer (formerly Ceska zbrojovka) - do not confuse with Colt Technology Services/'Colt Group', an unrelated UK-based telecoms and data centre company that also publishes a 'Sustainability Report'. Inaugural standalone Sustainability Report covered FY2022/2023; FY2024 sustainability content is within the Annual Financial Report. Direct PDF URL not confirmed, using investor relations page.",webpage_landing_page
O2 Czech Republic,Czech Republic,O2 Czech Republic a.s. ESG Report 2022,https://www.datocms-assets.com/56100/1695030203-20230918_o2_cz_esg_report_2022.pdf,https://www.o2.cz,Most recent standalone ESG report confirmed as downloadable is FY2022; verify for a newer edition given CSRD phase-in.,downloadable_pdf
Investor AB,Sweden,Investor AB Annual Report 2025 (incl. sustainability disclosures),https://www.investorab.com/media/vnwfudoo/eng-annual-report-2025-print.pdf,https://www.investorab.com/investors-media/press-releases/investor-ab-sets-long-term-sustainability-targets-to-further-future-proof-its-operations-and-companies,Sustainability content (Performance/Portfolio/People strategic pillars) embedded within the combined Annual Report.,downloadable_pdf
Epiroc,Sweden,Epiroc Annual and Sustainability Report 2025,https://www.epirocgroup.com/content/dam/epiroc/corporate/documents/quarterly-results-presentations-/2025-yr/Epiroc%20Annual%20and%20Sustainability%20Report_2025.pdf,https://www.epirocgroup.com/en/sustainability/our-sustainability-approach,ESRS (EU 2023/2772)-aligned as incorporated into Swedish law; digital-only combined annual and sustainability report.,downloadable_pdf
NIBE Industrier,Sweden,NIBE Industrier AB Annual Report 2025 (incl. Sustainability Report),https://www.nibegroup.com/download/18.6de1034419d7225b18639e/1776148811225/GB-W-AR25-NIBE.pdf,https://www.nibe.com/sustainability/sustainability-reports-and-policys,"Sustainability report has been integrated into the Annual Report since 2018, not published standalone.",downloadable_pdf
Elisa,Finland,Elisa Annual Report 2025 (incl. Sustainability Statement),https://static.elisa.com/v2/image/2tqybbhjs47b/4X1mA7vtwlpAw693BjgPdy/Elisa_AnnualReport_2025.pdf,https://elisa.com/corporate/sustainability/reporting-and-contact-information/,Board of Directors' report including the Sustainability Statement is part of the combined Annual Report.,downloadable_pdf
Konecranes,Finland,"Konecranes Governance, Sustainability and Financial Review 2025",https://investors.konecranes.com/sites/konecranes/files/Annual_report_2025/governance_sustainability_and_financial_review_2025.pdf,https://investors.konecranes.com/sustainability,"ESRS-aligned Sustainability Statement (CSRD report) published as part of a combined Governance, Sustainability and Financial Review alongside a separate Annual Review.",downloadable_pdf
Orion Corporation,Finland,Orion Corporation Sustainability Report 2025,https://s202.q4cdn.com/321217073/files/doc_downloads/2026/05/2025_Sustainability_Report.pdf,https://www.orion.fi/en/sustainability/,"Note: as of CSRD adoption, the primary sustainability disclosure is now the 'Sustainability Statement' within the Report by the Board of Directors, though a standalone 2025 Sustainability Report PDF was also confirmed.",downloadable_pdf
Telekom Slovenije,Slovenia,Telekom Slovenije Group Annual Report 2024 (incl. sustainability statement),https://www.telekom.si/en/about-us/investor-relations/annual-and-interim-reports,https://www.telekom.si/en/about-us/sustainable-business,Direct PDF URL not confirmed; annual and interim reports page hosts the unofficial PDF version of the audited Annual Report including sustainability statement.,webpage_landing_page
Luka Koper,Slovenia,Luka Koper d.d. Annual and Sustainability Report 2023,https://www.luka-kp.si/en/investors/annual-reports/,https://www.luka-kp.si/wp-content/uploads/2022/05/Annual-report-2021.pdf,"Annual Report is published with a Sustainability Report as one of its component parts; direct PDF link for the FY2023 edition not confirmed, using the annual reports index page.",webpage_landing_page
Cinkarna Celje,Slovenia,Cinkarna Celje d.d. Annual Report 2025 (incl. ESRS sustainability statement),https://www.cinkarna.si/uploads/Objave/2026/Annual_report_2025.pdf,https://www.cinkarna.si/en/investor-information/filling/cinkarna-celje-audited-annual-report-2024-pdf-2025-04-16,Sustainability statement prepared per ESRS as part of the combined annual report; earlier mid-year reports referenced GRI standards.,downloadable_pdf
Podravka,Croatia,Podravka Inc. Annual Report for 2025 (incl. sustainability/ESG reporting),https://cdn.podravkagrupa.com/podravkagrupauploads/hr/wp-content/uploads/2026/04/Podravka-Inc.-Annual-Report-for-2025.pdf,https://www.podravka.com/sustainability/reporting/,ESG report has been integrated into the Annual Report since FY2020; first standalone sustainable development report published in 2015.,downloadable_pdf
Atlantic Grupa,Croatia,Atlantic Grupa Integrated Annual Report (incl. sustainability performance data),https://www.atlanticgrupa.com/en/sustainability/quality-policy/reporting/,https://www.atlanticgrupa.com/en/investors/financial-reports/,"Croatian consumer goods company - distinct from the unrelated French heating/cooling company 'Groupe Atlantic' which also has 'sustainability report' PDFs; do not confuse the two. GRI-guided reporting since 2013, integrated annual report format since 2021. Direct PDF URL not confirmed.",webpage_landing_page
Adris Grupa,Croatia,Adris Grupa Annual Reports,https://www.adris.hr,,No dedicated standalone sustainability/ESG report located via search; only historical annual reports (2011-2016 confirmed) were found indexed. Company is investing EUR 130m in renewable energy 2024-2026 per press coverage. Needs direct verification on adris.hr for current sustainability disclosure.,webpage_landing_page
Slovenske elektrarne,Slovakia,Slovenske elektrarne Annual Report 2024,https://www.seas.sk/wp-content/uploads/a5/b5/SEAS-Annual-Report_woDTP_en.pdf,https://www.seas.sk/en/about-us/sustainability-and-inovation/strategies/,"Sustainability content embedded within combined Annual Report; company completed coal-plant phase-out (Vojany) in 2024, now producing without direct CO2 emissions.",downloadable_pdf
Slovak Telekom,Slovakia,Slovak Telekom Corporate Responsibility Report (via Deutsche Telekom Group CR Report),https://www.cr-report.telekom.com/2021/national-companies/slovakia-slovak-telekom-as,https://a.storyblok.com/f/285923/x/e0db062fa3/extraordinary-annual-report-2024.pdf,"Historically GRI-based standalone CR reports (through 2013), more recently reported as a national-company section within parent Deutsche Telekom Group's Corporate Responsibility Report; most recent confirmed reference is 2021. A 2024 Extraordinary Annual Report is also available covering climate-neutral future, circularity, and digital future themes.",webpage_landing_page
Slovenska sporitelna,Slovakia,Slovenska sporitelna Annual Report 2025,https://cdn0.erstegroup.com/content/dam/sk/slsp/www_slsp_sk/en/annual-reports/annual-report-slovenska-sporitelna-2025.pdf,https://www.slsp.sk/en/information-about-bank/investors/financial-indicators,"Part of Erste Group; parent-level Sustainability Report (e.g. via sister bank Ceska sporitelna's NFR/Sustainability Report) covers group ESG reporting, while this entity's own Annual Report is used as the primary local source.",downloadable_pdf
Eurohold Bulgaria,Bulgaria,Eurohold Bulgaria Consolidated Annual Activity Report 2024 (incl. sustainability report assurance),https://www.eurohold.bg/files/documents/articles/d2ae86ac7b26eeca657cae3a0c51bc84.pdf,https://biznes.pap.pl/download/attachment/48144610/DOC.20240408.48144610.zal01_EN_EUBG_ANNUAL_REPORT_2023.pdf,"2024 report includes independent assurance on the sustainability report; portfolio spans insurance, energy, cars, leasing, and asset management.",downloadable_pdf
Chimimport,Bulgaria,Chimimport AD Consolidated Annual Sustainability Report,https://www.chimimport.bg/en/,https://www.chimimport.bg/en/documents/download/2076,"Confirmed to publish an externally-audited (RSM BG) Consolidated Annual Sustainability Report, but a direct downloadable file URL could not be located via search; verify via the company's documents/investor relations section.",webpage_landing_page
Neochim,Bulgaria,Neochim PLC corporate site,https://www.neochim.bg/en/,,"No sustainability/ESG report could be confirmed via search for this fertilizer/chemicals producer; only ISO certifications (quality, environment, health & safety) referenced. Needs direct verification on neochim.bg or may not yet publish formal sustainability disclosures.",webpage_landing_page
Amber Grid,Lithuania,AB Amber Grid 2024 Annual Report with Sustainability Disclosures,https://www.sustainabilityreports.com/ab-amber-grid/2024/consolidated-management-report,https://www.ambergrid.lt/en/sustainability/Sustainability-report,Voluntarily aligned with ESRS; gas transmission system operator. Standalone sustainability reports published back to 2016.,downloadable_pdf
Telia Lietuva,Lithuania,Telia Lietuva Sustainability Report 2022 (GRI Indicators),https://www.telia.lt/media/s/899e31d0-c4f2-42a3-a84d-1ec56ce0ca49,https://ml-eu.globenewswire.com/Resource/Download/a63bb89c-9f5c-4448-a8ab-4cf9b8a2f237; https://www.telia.lt/eng/sustainability/reporting,One of the first Lithuanian companies to introduce sustainability reporting (since 2006); GRI G4-guideline-based. A 2023 Annual and Sustainability Report is also available.,downloadable_pdf
Latvijas Gaze,Latvia,JSC Latvijas Gaze Annual Report for 2024,https://lg.lv/uploads/documents/IFRS_Latvijas_Gaze_ANNUAL_REPORT-_2024_EN.pdf,https://lg.lv/en/about-us/sustainability,ISO 14001 (environment) and ISO 50001 (energy) certified; sustainability content embedded within the Annual Report rather than a standalone document.,downloadable_pdf
SAF Tehnika,Latvia,SAF Tehnika Consolidated Annual Report and Auditors Report 2024/2025,https://cdn.prod.website-files.com/674079366c3fdb5b68d0a599/6904afb564eb8dacb9af5194_SAF%20Tehnika_2024-2025_Annual%20Report%20and%20Auditors%20Report_ENG.pdf,https://saftehnika.com/investors-eng,"No dedicated standalone sustainability/ESG report identified; only the financial Annual Report and Corporate Governance Report were confirmed, which may reference sustainability aims but not in GRI format.",downloadable_pdf
Tallinna Vesi,Estonia,AS Tallinna Vesi Annual Report 2022 (incl. sustainability sections),https://aastaaruanne-2022.tallinnavesi.ee/wp-content/uploads/2023/05/TV_Annual_Report_2022_ENG.pdf,https://tallinnavesi.ee,Most recent standalone-confirmed downloadable annual report with ESG sections is FY2022; a first dedicated Social Responsibility and Sustainability Report was published for 2016. Verify for a newer edition given CSRD phase-in.,downloadable_pdf
LHV Group,Estonia,AS LHV Group Consolidated Annual Report 2025 (incl. Consolidated Sustainability Statement with limited assurance),https://www.lhv.ee/assets/files/investor/LHV_Group_Annual_Report_2025-EN.pdf,https://investor.lhv.ee/en/reports/,"Includes an Independent Practitioner's Limited Assurance Report on the Consolidated Sustainability Statement, per CSRD.",downloadable_pdf
Malta International Airport,Malta,Malta International Airport plc 2024 Annual Report,https://maltairport.com/app/uploads/2025/11/MIA25-AR-BookFinancials-WebVersion.pdf,https://maltairport.com/corporate/corporate-responsibility/sustainability/,Seventh sustainability report published in accordance with GRI standards (2022 edition); Net Zero Carbon Plan targets carbon neutrality by 2025 and net zero by 2050.,downloadable_pdf
GO plc,Malta,GO plc Annual Financial Report and Consolidated Financial Statements 2024,https://prodcms.go.com.mt/wp-content/uploads/2025/05/Annual-Report.pdf,https://labcms.go.com.mt/wp-content/uploads/2024/05/GO-FS-AR-2023-signed.pdf,"Environmental/sustainability content is a short section (pages 16-18 in the FY2023 edition) within the combined Annual Financial Report, not a standalone GRI-format report.",downloadable_pdf
Hellenic Bank,Cyprus,"Hellenic Bank Group Annual Financial Report (incl. Sustainability Statement, ESRS)",https://www.eurobank.cy/-/media/hbc/announcements/2024/april/12m2023/annual-financial-report-of-the-hellenic-bank-group-for-the-year-ended-31-december-2023.pdf,https://www.hellenicbank.com,"First company in Cyprus to voluntarily adopt CSRD/ESRS (announced 2025); ESG Strategy built on four pillars (Net Zero Bank, Workforce of the future, Resilience and Performance, Sustainable Ecosystem). A standalone 2023 ESG Impact Report was also published; FY2024 Sustainability Statement is within the Annual Financial Report.",downloadable_pdf
Demetra Holdings (Demetra Investments),Cyprus,Demetra Holdings Plc Annual Reports,https://www.demetra.com.cy/annual-reports/,https://www.stockwatch.com.cy/storage/library/6766e70dc050c.pdf,No dedicated standalone sustainability/ESG report identified via search; only general Report and Consolidated Financial Statements located. Verify current sustainability disclosure format directly on demetra.com.cy.,webpage_landing_page
Siemens Energy,Germany,"Siemens Energy Sustainability Statement, part of Annual Report FY2025",https://assets.siemens-energy.com/dam/43565cdd-c8c3-4dcf-b727-b3b000809a5d/H-Group_Sustainability_Statement-pdf_Original%20file.pdf,https://www.siemens-energy.com/global/en/home/company/sustainability.html,First CSRD-aligned Sustainability Statement in the FY2025 Annual Report.,downloadable_pdf
MTU Aero Engines,Germany,MTU Aero Engines ESG Factbook 2025,https://www.mtu.de/fileadmin/EN/10_Responsibility/Reports_Documentation/MTU_ESG_Factbook.pdf,https://www.mtu.de/responsibility/sustainability-reports-and-documentation/,Standalone Sustainability Report format was replaced by the ESG Factbook starting 2025.,downloadable_pdf
Sartorius,Germany,Sartorius Combined Group Management Report - Sustainability Report 2025,https://www.sartorius.com/download/1798028/2025-sustainability-report-en-pdf-data.pdf,https://www.sartorius.com/en/company/sustainability/publications,ESRS-aligned; SBTi-validated net-zero target by 2045.,downloadable_pdf
Wacker Chemie,Germany,Wacker Chemie AG Annual Report 2025 (incl. sustainability information),https://reports.wacker.com/2025/annual-report/,https://www.wacker.com/cms/en-us/sustainability/sustainability.html,Sustainability report published biennially as part of the Group management report.,webpage_landing_page
GEA Group,Germany,GEA Sustainability Report 2025 (CSRD),https://cdn.gea.com/-/media/investors/annual-report/2025/sustainability-report-2025-en.pdf?rev=1c8a81f4cd0842879914c11d7c3a83c6,https://www.gea.com/en/sustainability/downloads/,Standalone CSRD-aligned sustainability report alongside the Annual Report.,downloadable_pdf
Thyssenkrupp,Germany,thyssenkrupp AG Annual Report 2024/2025 (incl. ESRS sustainability report),https://d2zo35mdb530wx.cloudfront.net/_binary/UCPthyssenkruppAG/fb33c65d-f47f-4229-8501-436cf05956c9/Annual_report_2024_2025_of_thyssenkrupp_AG_WEB.pdf,https://www.thyssenkrupp.com/en/company/sustainability/sustainability-strategy-and-targets,First full application of ESRS in FY2024/2025 report.,downloadable_pdf
Covestro,Germany,Covestro Annual Report 2025 - Group Sustainability Statement,https://annualreport.covestro.com/ecomaXL/files/Covestro_2024_GB_EN_Group_Sustainability_Statement.pdf,https://annualreport.covestro.com/annual-financial-report-2025/en/report/management-report/group-sustainability-statement/,Sustainability statement embedded within the combined Annual Financial Report.,downloadable_pdf
Lanxess,Germany,LANXESS Corporate Sustainability Report 2025,https://lanxess.com/-/media/project/lanxess/corporate-internet/responsibility/corporate-responsibility/sustainability-report/lxs_2025_en_sustainability-report_web.pdf?original=true&hash=870B4BD99316A78AF90572797DC1B992,https://lanxess.com/en/sustainability/what-drives-us/sustainability-management,Standalone sustainability report published December 2025.,downloadable_pdf
Metro AG,Germany,"METRO AG Annual Report 2024/25 (Sustainability Report section, p.42)",https://newsroom.metroag.de/en/events/annual-report-2024-25?dt=20251204,https://responsibility.metroag.de/,"German wholesale/cash & carry company - distinct from unrelated Metro Inc (Canadian grocery retailer) and Metro Holdings Limited (Singapore), both of which also publish similarly-titled sustainability reports. Direct PDF URL not confirmed.",webpage_landing_page
Hugo Boss,Germany,HUGO BOSS Annual Report 2025 - Non-Financial Statement,https://annualreport.hugoboss.com/2025/_assets/downloads/mgr-non-financial-statement-hb-ar25.pdf,https://group.hugoboss.com/en/sustainability/news-downloads/sustainability-reports,Financial and non-financial information combined into a single Annual Report publication starting 2025.,downloadable_pdf
Knorr-Bremse,Germany,Knorr-Bremse Annual Report 2025 - Group Sustainability Statement (p.44),https://www.knorr-bremse.com/en/sustainability/,https://ir.knorr-bremse.com/en/financial-publications-presentations,ESRS-compliant Group Sustainability Statement integrated into the Annual Report; direct PDF URL not confirmed (most search results returned the older 2023 standalone report).,webpage_landing_page
Fraport,Germany,Fraport Group Sustainability Statement 2025 (incl. GRI and UN Global Compact Index),https://www.fraport.com/content/dam/fraport-company/documents/investoren/eng/publications/sustainability-reports/Group_Sustainability_Statement_2025.pdf/_jcr_content/renditions/original.media_file.download_attachment.file/Group_Sustainability_Statement_2025.pdf,https://www.fraport.com/content/dam/fraport-company/documents/investoren/termine-und-publikationen/nachhaltigkeitsbericht/Fraport%20ESG%20Factbook%202025.pdf/_jcr_content/renditions/original.media_file.download_attachment.file/Fraport%20ESG%20Factbook%202025.pdf,Separate ESG Factbook (with explicit GRI and UN Global Compact index) published alongside the Group Sustainability Statement - strong direct GRI-mapping source.,downloadable_pdf
Veolia,France,Veolia 2024 ESG Report,https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,https://www.veolia.com/sites/g/files/dvc4206/files/document/2026/03/Finance_Veolia_URD_2025_en.pdf,2025 Universal Registration Document (incl. Annual Financial Report) also available as a broader source.,downloadable_pdf
Alstom,France,Alstom Universal Registration Document 2025-2026 (incl. Sustainable Development/CSR section),https://www.alstom.com/sites/alstom.com/files/2025/06/23/20250528_Universal_Registration_Document_EN.pdf,https://www.alstom.com/alstoms-corporate-social-responsibility-documentation,CDP A grade for Climate (2024); net-zero value chain target by 2050.,downloadable_pdf
Eiffage,France,Eiffage Climate Report 2025 (6th edition),https://www.eiffage.com/files/live/sites/eiffagev2/files/Transition%20%C3%A9cologique/Eiffage_climate_report_2025_GB.pdf,https://www.eiffage.com/en/media/publications,Climate Report confirmed as downloadable; broader non-financial/sustainability data reportedly compiled in a separate Sustainability Report not directly located via search.,downloadable_pdf
Teleperformance,France,Teleperformance SE Universal Registration Document 2025 (incl. sustainability/certification report),https://www.tp.com/media/msvfbns0/tp-urd-2025.pdf,https://www.tp.com/media/uwsk4jpm/20320_tp_ri_gb_2025_mel.pdf,Sustainability information and third-party certification report included within the URD; also has a separate 2025 Integrated Report ('Future Forward').,downloadable_pdf
Worldline,France,Worldline 2025 Sustainability Report,https://investors.worldline.com/content/dam/worldline-shared/documents/reports/sustainability-report-2025.pdf,https://worldline.com/en/home/top-navigation/about-worldline/csr,New 'Trust 2030' ESG programme launched 2025.,downloadable_pdf
Sodexo,France,Sodexo Integrated Report Fiscal 2025 (incl. ESG Report),https://www.sodexo.com/investors/financial-results-and-publications/integrated-report,https://us.sodexo.com/inspired-thinking/corporate-responsibility/reports/esg-report,"'Better Tomorrow 2028' sustainability programme; -37.7% Scope 1&2 emissions vs 2017 baseline, exceeding SBTi target. Direct PDF URL not confirmed.",webpage_landing_page
Accor,France,Accor 2025 Annual Financial Report / Universal Registration Document (incl. CSRD sustainability report),https://www.sustainabilityreports.com/accor/2025/universal-registration-document-annual-financial-report-integrated-report,https://group.accor.com/en/documents-publications,First CSRD-aligned sustainability report published March 2025; won Best CSRD Reporting at 2025 Sustainability Awards.,downloadable_pdf
Bureau Veritas,France,Bureau Veritas 2025 Universal Registration Document (incl. Sustainability Report/EU Taxonomy),https://group.bureauveritas.com/esg-reporting,https://www.amf-france.org,"Sustainability report constitutes the ESG section of the URD, filed March 2026 for FY2025; direct PDF URL not confirmed via search.",webpage_landing_page
Valeo,France,Valeo Sustainability Report (CSRD-compliant),https://www.valeo.com/en/corporate-documents/,https://www.valeo.com/en/results-and-presentations/,"Automotive parts/technology company - do not confuse with the unrelated Valeo Foods Group (Irish confectionery/snacks), which publishes its own similarly-titled 'Sustainability Report' at valeofoodsgroup.com. Direct PDF URL for this Valeo not confirmed.",webpage_landing_page
JCDecaux,France,JCDecaux Sustainability Report 2025,https://www.jcdecaux.com/jcdecaux/download-file?url=public%3A%2F%2Fblocks%2Fdownloadable_file%2F2026-07%2F2025-Sustainability-Report_JCDecaux.pdf,https://www.jcdecaux.com/investors/extra-financial-information,CDP 'Leadership' A-list for third consecutive year; ~40.9% GHG emissions reduction.,downloadable_pdf
EssilorLuxottica,France,EssilorLuxottica 2024 Sustainability Report,https://media.essilorluxottica.com/cms/caas/v1/media/253398/data/dda4a9b452692b56563cdfbdd63ec181/2024-sustainability-report-essilorluxottica.pdf,https://www.essilorluxottica.com/en/2025-annual-report/sustainability-mission/,ESRS-aligned. Dual-listed French-Italian company (2018 Essilor/Luxottica merger); classified under France here. A newer edition tied to the 2025 Annual Report should be checked for.,downloadable_pdf
Saipem,Italy,Saipem 2025 Consolidated Sustainability Statement,https://www.saipem.com/sites/default/files/2026-04/2025_Consolidated_Sustainability_Statement.pdf,https://www.saipem.com/sites/default/files/2026-03/Saipem_Sustainability_Overview_2025.pdf; https://www.saipem.com/sites/default/files/2026-04/Annual_Report_2025.pdf,Standalone Consolidated Sustainability Statement plus a shorter Sustainability Overview also published.,downloadable_pdf
A2A,Italy,A2A Annual Financial Report 2025 (incl. Sustainability Report),https://www.gruppoa2a.it/en/investors/life-reporting-hub,https://www.gruppoa2a.it/en/sustainability,Sustainability report is part of the management report within the consolidated financial statements; Climate Transition Plan targets ~90% carbon footprint reduction vs 2023. Direct PDF URL not confirmed.,webpage_landing_page
Hera Group,Italy,Hera Group Sustainability Reporting 2024 (first CSRD cycle),https://eng.gruppohera.it/group_eng/sustainability/sustainability-report,https://eng.gruppohera.it/group_eng/investor-relations/results-and-presentations/online-report-fy2025,"First sustainability reporting cycle under Italy's CSRD transposition (Legislative Decree 125/24), approved March 2025; over 90 ESRS disclosure requirements reported.",webpage_landing_page
Italgas,Italy,Italgas Integrated Annual Report 2025 (incl. Consolidated Sustainability Statement),https://www.italgas.it/wp-content/uploads/sites/2/2026/03/2025-Integrated-Annual-Report.pdf,https://www.italgas.it/en/sustainability/,CSRD-aligned Consolidated Sustainability Statement within the Integrated Annual Report.,downloadable_pdf
De' Longhi Group,Italy,"De' Longhi Group Annual Financial Report 2025 (CSRD, incl. Sustainability Reporting)",https://www.delonghigroup.com/sites/default/files/Annual%20Financial%20Report%202025_CSRD.pdf,https://www.delonghigroup.com/en/archivio/sostenibilita/sustainability-report,Prior years published a standalone 'Sustainability Report'; FY2025 onward integrated into the CSRD Annual Financial Report.,downloadable_pdf
Brembo,Italy,Brembo Annual Report 2025 - Sustainability Report extraction (ESRS),https://www.brembogroup.com/en/sustainability/report,https://www.brembogroup.com/en/investors/reports,"ESRS-aligned extraction from the FY2025 Annual Report, published March 2026. Direct PDF URL not confirmed.",webpage_landing_page
